time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
225.6800537,145,145,28,46,543,2,490.7283979,211.6638852,520.5007806,383.6310852
225.7099609,145,145,35,46,545,3,490.6938693,211.7467677,520.5007806,383.6310852
225.75,145,145,28,46,543,3,490.6938693,211.7467677,520.5007806,383.6310852
225.7800293,145,145,26,48,543,2,490.6991058,211.6774442,520.8215342,383.673148
225.8099365,145,145,28,46,541,2,490.6751756,211.8349583,522.1156061,383.6323747
225.8299561,145,145,28,46,539,1,490.7283979,211.6638852,523.4042379,383.6698169
225.8699951,145,145,35,46,541,3,490.7463352,211.6127228,523.9105792,383.5516856
225.9000244,145,145,27,46,537,1,490.6852608,211.7817478,523.9729539,383.4817174
225.9300537,145,145,29,46,536,3,490.7651035,211.5248267,523.4855758,383.6254184
225.9599609,145,145,26,46,538,3,490.7283979,211.6638852,522.8647626,383.8013894
225.9899902,145,145,29,46,540,0,490.7860885,211.583534,522.2449707,383.5910759
226.0200195,145,145,32,48,539,2,490.7860885,211.583534,522.2449707,383.5910759
226.0500488,145,145,25,46,540,2,490.7860885,211.583534,522.2449707,383.5910759
226.0799561,145,145,30,46,537,1,490.7860885,211.583534,522.2449707,383.5910759
226.1099854,145,145,32,47,534,4,490.7773119,211.6799055,523.5005289,383.9373475
226.1400146,145,145,36,46,539,2,490.8618779,211.4746552,524.0884867,383.8329125
226.1700439,145,145,25,46,537,3,490.8216834,211.6612198,524.6669376,383.5671181
226.1999512,145,145,24,46,538,0,490.8608771,211.5804748,524.7226146,383.6220876
226.2299805,145,145,28,46,537,2,490.8390538,211.6266465,524.1158508,383.7788858
226.2600098,145,145,31,46,536,1,490.8031615,211.6608585,523.5206411,383.8836062
226.2900391,145,145,37,46,538,1,490.8078075,211.6771408,523.1773903,384.0016198
226.3199463,145,145,26,45,537,2,490.8199664,211.7189735,523.0059044,384.0181755
226.3499756,145,145,27,46,538,4,490.8199664,211.7189735,523.0059044,384.0181755
226.3800049,145,145,29,46,537,2,490.8199664,211.7189735,523.0059044,384.0181755
226.4100342,145,145,31,46,540,4,490.8223422,211.5559095,523.740041,383.8171457
226.4399414,145,145,36,46,538,0,490.7499352,211.8319976,524.3449703,383.5886413
226.4699707,145,145,24,46,539,1,490.7914503,211.8127927,524.817685,383.620779
226.5,145,145,25,45,538,1,490.7914503,211.8127927,524.817685,383.620779
226.5300293,145,145,29,46,536,1,490.7559124,211.7789467,524.2044143,383.6991516
226.5599365,145,145,38,46,536,1,490.8431014,211.6316401,523.8189597,383.8520263
226.5899658,145,145,27,46,538,2,490.7738513,211.6744238,523.5005289,383.9373475
226.6199951,145,145,26,46,537,2,490.7214317,211.7927014,523.4180487,384.0207871
226.6500244,145,145,27,46,540,1,490.68391,211.6468388,523.464628,383.9234917
226.6800537,145,145,29,46,537,2,490.68391,211.6468388,523.464628,383.9234917
226.7099609,145,145,37,47,539,2,490.68391,211.6468388,523.464628,383.9234917
226.7399902,145,145,27,46,539,2,490.7309221,211.4413616,524.3283292,383.6506893
226.7700195,145,145,27,46,539,2,490.7309221,211.4413616,524.3283292,383.6506893
226.8000488,145,145,28,46,539,2,490.7309221,211.4413616,524.3283292,383.6506893
226.8299561,145,145,36,46,538,1,490.6905511,211.6450284,524.1844189,383.7041272
226.8599854,145,145,29,46,539,0,490.6471683,211.7109379,523.815755,383.889787
226.8900146,145,145,29,46,537,1,490.7084416,211.5938723,523.6220259,383.9157895
226.9200439,145,145,28,46,539,3,490.7573744,211.6502197,523.464628,383.9234917
226.9499512,145,145,29,46,542,2,490.6905511,211.6450284,523.6450264,383.9274374
226.9799805,145,145,35,46,539,1,490.7790729,211.5352463,524.0520595,383.8189071
227.0100098,145,145,26,46,536,1,490.7790729,211.5352463,524.0520595,383.8189071
227.0400391,145,145,30,46,541,2,490.6858249,211.6440994,524.5318714,383.7417051
227.0699463,145,145,29,46,538,5,490.6858249,211.6440994,524.5318714,383.7417051
227.0999756,145,145,29,46,539,1,490.7129083,211.4925264,524.6614834,383.7394756
227.1300049,145,145,35,46,537,3,490.7084416,211.5938723,524.2961347,383.7336585
227.1600342,145,145,25,46,540,1,490.7090527,211.6453934,524.0520595,383.8189071
227.1899414,145,145,28,46,540,1,490.7102327,211.7157749,523.6664514,383.8728802
227.2199707,145,145,32,46,536,4,490.7271342,211.5059851,523.6220259,383.9157895
227.25,145,145,36,46,539,1,490.6938995,211.7347537,523.7804305,383.8772888
227.2800293,145,145,26,45,537,2,490.6925779,211.5599627,524.0402,383.8179916
227.3099365,145,145,26,45,539,2,490.6925779,211.5599627,524.0402,383.8179916
227.3399658,145,145,27,46,537,1,490.6925779,211.5599627,524.0402,383.8179916
227.3699951,145,145,32,45,539,2,490.6810527,211.6797523,524.6501293,383.7386959
227.4000244,145,145,36,46,538,5,490.7411657,211.5479392,524.6501293,383.7386959
227.4300537,145,145,24,46,541,3,490.6876324,211.6633561,524.2609419,383.6823728
227.4599609,145,145,27,46,541,2,490.7145754,211.5819202,524.0402,383.8179916
227.4899902,145,145,29,46,540,3,490.693183,211.6114831,523.8036961,383.8888329
227.5300293,145,145,32,46,540,1,490.6970595,211.4586177,523.7584688,383.9313263
227.5500488,145,145,37,46,540,1,490.6492029,211.6259258,523.9398714,383.9039198
227.5799561,145,145,25,47,539,2,490.5773272,211.7439308,524.0402,383.8179916
227.6099854,145,145,26,45,540,3,490.6453842,211.6246736,524.5204111,383.7408913
227.6500244,145,145,29,46,540,2,490.6453842,211.6246736,524.5204111,383.7408913
227.6800537,145,145,38,47,539,1,490.6453842,211.6246736,524.5204111,383.7408913
227.6999512,145,145,27,46,539,2,490.694021,211.5751257,524.6147995,383.7863203
227.7299805,145,145,24,45,539,1,490.6810527,211.6797523,524.3942179,383.7707115
227.7700195,145,145,24,46,540,1,490.7411657,211.5479392,524.0402,383.8179916
227.8000488,145,145,29,46,541,4,490.6640877,211.6937427,524.024255,383.873559
227.8299561,145,145,37,46,540,2,490.6271739,211.6764859,523.9398714,383.9039198
227.8599854,145,145,22,46,542,1,490.6752026,211.5930714,524.0037038,383.8693499
227.8900146,145,145,25,46,541,3,490.6747517,211.6983745,524.1360795,383.7546413
227.9200439,145,145,25,46,540,3,490.6747517,211.6983745,524.1360795,383.7546413
227.9499512,145,145,30,45,543,1,490.6747517,211.6983745,524.5654236,383.8153169
227.9799805,145,145,38,46,538,1,490.6747517,211.6983745,524.5654236,383.8153169
228.0100098,145,145,27,46,541,2,490.6272654,211.7637613,524.5185333,383.7439684
228.0400391,0,0,37,46,539,4,490.6747517,211.6983745,524.3344685,383.7716438
228.0599365,0,0,26,46,541,1,490.6932286,211.5419101,524.0037038,383.8693499
228.0899658,0,0,29,46,540,1,490.6316934,211.8162617,523.5310486,383.7106787
228.1099854,0,0,25,45,540,0,490.6316934,211.8162617,523.5310486,383.7106787
228.1400146,0,0,29,46,543,2,490.7164643,211.7227136,522.1160043,383.3680683
228.1700439,0,0,27,46,541,2,490.7164643,211.7227136,522.1160043,383.3680683
228.1899414,0,0,28,46,550,2,490.7164643,211.7227136,522.1160043,383.3680683
228.2199707,0,0,28,46,551,2,490.7164643,211.7227136,522.1160043,383.3680683
228.25,0,0,27,46,558,2,490.7164643,211.7227136,522.1160043,383.3680683
228.2700195,0,0,28,47,562,2,490.7164643,211.7227136,522.1160043,383.3680683
228.3000488,0,0,26,46,566,2,490.6497304,211.7646689,507.0538397,381.806783
228.3199463,0,0,30,46,570,2,490.6497304,211.7646689,507.0538397,381.806783
228.3499756,0,0,26,46,576,2,490.6497304,211.7646689,507.0538397,381.806783
228.3800049,0,0,28,45,575,2,490.7331919,211.6695343,505.5341971,381.5844722
228.4000244,0,0,27,46,575,3,490.7331919,211.6695343,505.5341971,381.5844722
228.4300537,0,0,28,46,578,3,490.7331919,211.6695343,505.5341971,381.5844722
228.4499512,0,0,28,46,580,2,490.8555953,211.5660748,507.5839563,381.1839393
228.4799805,0,0,26,46,582,3,490.8555953,211.5660748,507.5839563,381.1839393
228.5100098,0,0,28,46,583,1,490.7978746,211.6464656,506.7972684,381.1866503
228.5300293,0,0,26,49,583,1,490.7978746,211.6464656,504.7049036,380.7169576
228.5599365,0,0,30,46,583,2,490.8337643,211.6122511,502.6189659,380.3425404
228.5799561,0,0,27,46,586,2,490.8337643,211.6122511,502.6189659,380.3425404
228.6099854,0,0,29,46,589,4,490.8163887,211.6468278,500.8687127,379.9917066
228.6400146,0,0,27,46,591,2,490.8384655,211.4426784,500.22315,380.0900971
228.6600342,0,0,27,46,594,3,490.8158257,211.5952781,500.7933082,379.9565732
228.6899414,0,0,28,46,592,2,490.8297495,211.6106939,502.1363768,379.9836728
228.7099609,0,0,26,46,594,2,490.8297495,211.6106939,502.1363768,379.9836728
228.7399902,0,0,28,46,595,2,490.8337643,211.6122511,503.4189268,380.1708922
228.7700195,0,0,24,46,595,1,490.8042005,211.7151372,504.0122495,380.1620658
228.7900391,0,0,28,48,595,2,490.8164813,211.4899639,503.8278015,380.0973031
228.8199463,0,0,27,46,595,3,490.8164813,211.4899639,503.8278015,380.0973031
228.8399658,0,0,27,46,599,2,490.8164813,211.4899639,503.8278015,380.0973031
228.8699951,0,0,26,46,596,2,490.8644306,211.583242,501.3765157,379.8928822
228.9000244,0,0,26,46,596,2,490.8375797,211.5489166,499.8349228,379.5743343
228.9200439,0,0,29,46,595,2,490.646495,211.7073883,499.5305325,379.4878998
228.9499512,0,0,26,46,597,2,490.646495,211.7073883,499.5305325,379.4878998
228.9699707,0,0,29,46,598,3,490.6065282,211.7412603,499.7399595,379.5472598
229,0,0,26,45,597,1,490.6242492,211.6183603,500.8313721,379.8595796
229.0300293,0,0,29,46,598,3,490.6719115,211.6246929,502.1071215,379.8209623
229.0500488,0,0,27,47,598,3,490.6719115,211.6246929,502.1071215,379.8209623
229.0799561,0,0,28,46,599,3,490.6544715,211.570562,502.7688625,380.1834224
229.0999756,0,0,27,46,598,2,490.504931,211.752028,502.9495049,380.2274039
229.1300049,0,0,27,46,599,2,490.6545501,211.727882,502.25916,379.7758626
229.1600342,0,0,29,46,601,3,490.6725076,211.6762334,500.9537165,379.8592098
229.1800537,0,0,25,46,601,1,490.6725076,211.6762334,500.9537165,379.8592098
229.2099609,0,0,28,46,599,1,490.6065282,211.7412603,499.7399595,379.5472598
229.2299805,0,0,27,46,598,1,490.6727338,211.7447724,499.5342807,379.5422987
229.2600098,0,0,28,45,598,1,490.6906283,211.536772,499.635686,379.5742
229.2900391,0,0,28,45,602,2,490.707041,211.6989007,500.2897119,379.4125588
229.3099365,0,0,27,46,600,2,490.707041,211.6989007,500.2897119,379.4125588
229.3399658,0,0,29,46,598,4,490.6936187,211.5783428,501.4913754,379.8706217
229.3599854,0,0,26,46,599,2,490.643252,211.601346,502.25916,379.7758626
229.3900146,0,0,29,46,596,4,490.6909436,211.5249052,502.25916,379.7758626
229.4200439,0,0,26,46,599,2,490.6909436,211.5249052,502.25916,379.7758626
229.4399414,0,0,29,46,601,3,490.7224359,211.5679681,501.070577,379.7750055
229.4699707,0,0,27,46,599,3,490.7224359,211.5679681,501.070577,379.7750055
229.4899902,0,0,28,46,601,1,490.645195,211.4609037,500.2812648,379.4536439
229.5200195,0,0,26,45,601,2,490.705533,211.565845,499.7743119,379.4644746
229.5500488,0,0,27,46,601,0,490.705533,211.565845,499.7743119,379.4644746
229.5699463,0,0,28,46,602,1,490.74415,211.5216221,499.7743119,379.4644746
229.5999756,0,0,26,46,601,1,490.674995,211.5249499,500.0676275,379.3067556
229.6199951,0,0,27,46,602,1,490.679497,211.6854287,500.94123,379.7278986
229.6500244,0,0,25,46,602,5,490.679497,211.6854287,500.94123,379.7278986
229.6800537,0,0,28,46,598,4,490.6756609,211.5846772,501.8192163,379.7351471
229.6999512,0,0,27,46,599,1,490.7049893,211.5138517,502.1896007,379.7421405
229.7299805,0,0,26,46,602,2,490.7403782,211.584933,501.8440588,379.745909
229.75,0,0,27,46,602,3,490.7269322,211.4666027,501.0112679,379.7920358
229.7800293,0,0,26,45,601,0,490.7269322,211.4666027,501.0112679,379.7920358
229.8099365,0,0,28,46,603,4,490.6319127,211.6986967,500.3373076,379.4549864
229.8299561,0,0,25,46,601,2,490.7049893,211.5138517,499.7969046,379.4802453
229.8599854,0,0,27,48,603,3,490.7224359,211.5679681,499.7769752,379.3566907
229.8800049,0,0,26,48,600,3,490.7224359,211.5679681,499.7769752,379.3566907
229.9100342,0,0,27,46,602,3,490.7224359,211.5679681,499.9226774,379.4233406
229.9300537,0,0,26,46,603,1,490.7230215,211.4626937,500.7334939,379.6146531
229.9599609,0,0,26,46,602,2,490.7230215,211.4626937,500.7334939,379.6146531
229.9899902,0,0,28,46,602,0,490.7500278,211.5953893,501.7031711,379.8369828
230.0100098,0,0,25,46,603,2,490.7500278,211.5953893,501.7031711,379.8369828
230.0400391,0,0,28,46,600,2,490.7494783,211.7007382,501.7031711,379.8369828
230.0599365,0,0,24,45,601,2,490.7674428,211.6495421,500.9798599,379.8688993
230.0899658,0,0,28,46,602,5,490.701917,211.745904,500.3488022,379.5680177
230.1199951,0,0,26,48,602,1,490.7494783,211.7007382,499.7297244,379.5551175
230.1400146,0,0,27,46,602,1,490.7494783,211.7007382,499.7297244,379.5551175
230.1700439,0,0,27,46,603,2,490.7500278,211.5953893,499.6810176,379.5036001
230.1899414,0,0,26,46,601,2,490.7203427,211.589577,499.8736359,379.3274333
230.2199707,0,0,29,46,602,0,490.7542165,211.7552321,500.3980061,379.6364306
230.25,0,0,25,46,603,4,490.7542165,211.7552321,500.3980061,379.6364306
230.2700195,0,0,29,46,602,2,490.7720255,211.5481173,500.9205237,379.8858923
230.3000488,0,0,26,46,602,5,490.7674428,211.6495421,501.5486247,379.9168812
230.3199463,0,0,28,45,603,2,490.7505293,211.6474136,501.4573891,379.8654239
230.3499756,0,0,26,46,601,2,490.8353374,211.5490586,500.9798599,379.8688993
230.3800049,0,0,27,47,601,2,490.8353374,211.5490586,500.9798599,379.8688993
230.4000244,0,0,28,46,601,1,490.7675847,211.7176798,500.4883307,379.7301315
230.4300537,0,0,27,46,601,1,490.7418916,211.6679135,500.0559228,379.4440047
230.4499512,0,0,28,46,603,2,490.6580926,211.7279915,499.706172,379.5736651
230.4799805,0,0,26,46,602,4,490.7847918,211.6241234,500.0703797,379.4108533
230.5100098,0,0,29,46,602,1,490.7847918,211.6241234,500.0703797,379.4108533
230.5300293,0,0,26,46,602,3,490.7847918,211.6241234,500.5081361,379.5368048
230.5599365,0,0,27,46,603,2,490.7852401,211.5188138,501.0347143,379.7441343
230.5799561,0,0,26,45,603,3,490.7852401,211.5188138,501.0347143,379.7441343
230.6099854,0,0,26,46,603,2,490.8927771,211.4251392,501.3014638,379.834239
230.6400146,0,0,29,47,602,2,490.8927771,211.4251392,501.3014638,379.834239
230.6600342,0,0,26,46,603,2,490.7119292,211.6683964,501.2023411,379.7299052
230.6899414,0,0,28,46,601,3,490.8032764,211.4676486,500.8452493,379.6829267
230.7099609,0,0,26,46,602,1,490.8032764,211.4676486,500.8452493,379.6829267
230.7399902,0,0,28,46,602,0,490.8027053,211.5729462,500.3926438,379.5216326
230.7700195,0,0,26,46,605,1,490.8244264,211.526595,499.9899237,379.4642522
230.7900391,0,0,26,46,602,3,490.8394364,211.5743627,500.0779323,379.3110445
230.8199463,0,0,27,46,601,2,490.7729945,211.5835206,500.4583398,379.4134115
230.8399658,0,0,26,45,603,2,490.7729945,211.5835206,500.4583398,379.4134115
230.8699951,0,0,28,46,603,2,490.8029126,211.6410586,500.8452493,379.6829267
230.9000244,0,0,25,46,601,4,490.8029126,211.6410586,500.8452493,379.6829267
230.9200439,0,0,28,46,600,1,490.8039221,211.5191816,501.1710059,379.7865448
230.9499512,0,0,26,46,602,1,490.8039221,211.5191816,501.1710059,379.7865448
230.9699707,0,0,27,46,604,1,490.8032764,211.4676486,501.049305,379.7396451
231,0,0,27,46,600,2,490.6688134,211.5453249,500.6829068,379.301002
231.0300293,0,0,26,46,601,1,490.7294578,211.7065109,500.3128998,379.325146
231.0500488,0,0,27,46,604,3,490.7294578,211.7065109,500.3128998,379.325146
231.0799561,0,0,25,46,601,1,490.6729004,211.6512611,500.1072636,379.0936092
231.0999756,0,0,28,45,604,1,490.6729004,211.6512611,500.0399511,379.1870596
231.1300049,0,0,25,46,603,3,490.7521699,211.5511275,500.2986441,379.1666473
231.1600342,0,0,29,46,603,2,490.7168108,211.5669165,500.5162559,379.4347972
231.1800537,0,0,26,46,603,0,490.7882796,211.4200765,500.9102536,379.6015728
231.2099609,0,0,28,46,601,3,490.7882796,211.4200765,500.9102536,379.6015728
231.2399902,0,0,27,46,601,1,490.7380771,211.5390139,500.9126171,379.5410042
231.2600098,0,0,26,46,601,0,490.6908557,211.6001506,500.8941277,379.4889209
231.2900391,0,0,28,46,600,2,490.782804,211.522126,500.725863,379.535598
231.3099365,0,0,26,46,603,2,490.782804,211.522126,500.725863,379.535598
231.3399658,0,0,27,46,602,2,490.734839,211.4289191,500.3383783,379.3107907
231.3599854,0,0,25,46,602,2,490.7342339,211.5341704,500.1979315,379.2114009
231.3900146,0,0,27,46,602,1,490.7168516,211.6373243,500.1614775,379.0615951
231.4200439,0,0,25,46,603,2,490.7168516,211.6373243,500.1614775,379.0615951
231.4399414,0,0,27,46,601,2,490.7871412,211.5268771,500.1614775,379.0615951
231.4699707,0,0,28,46,604,2,490.7168004,211.4800699,500.314824,379.2627666
231.5,0,0,26,46,602,2,490.7168004,211.4800699,500.314824,379.2627666
231.5200195,0,0,29,46,602,3,490.6850537,211.6952365,500.9768539,379.7413702
231.5500488,0,0,26,46,600,3,490.6850537,211.6952365,500.9768539,379.7413702
231.5699463,0,0,29,47,602,2,490.7543376,211.5835065,500.994423,379.6278395
231.5999756,0,0,26,46,601,2,490.7325737,211.6298397,500.7279369,379.7298157
231.6300049,0,0,28,46,601,0,490.7504896,211.5786584,500.532059,379.5979298
231.6500244,0,0,27,46,602,2,490.7504896,211.5786584,500.532059,379.5979298
231.6800537,0,0,25,46,602,0,490.7637015,211.6989974,500.3112801,379.4713425
231.6999512,0,0,27,47,601,2,490.7069279,211.5425016,500.2429219,379.3125745
231.7299805,0,0,25,46,603,3,490.7069279,211.5425016,500.2429219,379.3125745
231.7600098,0,0,28,46,601,1,490.7830501,211.5642711,500.3710139,379.5288567
231.7800293,0,0,26,46,603,3,490.7830501,211.5642711,500.3710139,379.5288567
231.8099365,0,0,27,46,605,2,490.6895315,211.6437598,500.7125229,379.6555405
231.8299561,0,0,26,46,605,1,490.7549771,211.4772617,500.9768539,379.7413702
231.8599854,0,0,27,46,602,4,490.7504896,211.5786584,500.9340341,379.6673638
231.8900146,0,0,27,46,602,1,490.7504896,211.5786584,500.9340341,379.6673638
231.9100342,0,0,25,46,603,2,490.7504896,211.5786584,500.9340341,379.6673638
231.9399414,0,0,29,46,602,2,490.7504896,211.5786584,500.4968641,379.5961252
231.9599609,0,0,25,46,605,2,490.7504896,211.5786584,500.4968641,379.5961252
231.9899902,0,0,29,46,602,2,490.7249567,211.5970236,500.3112801,379.4713425
232.0200195,0,0,26,46,602,4,490.7249567,211.5970236,500.3112801,379.4713425
232.0400391,155,155,21,46,601,4,490.7514578,211.6902703,500.2981557,379.3334922
232.0699463,155,155,33,46,601,0,490.7514578,211.6902703,500.2981557,379.3334922
232.0999756,155,155,23,46,599,2,490.8127913,211.4525287,501.2140422,379.8111082
232.1300049,155,155,26,45,597,1,490.7630768,211.5704476,502.5700053,380.2743075
232.1600342,155,155,28,46,594,2,490.784825,211.5240995,504.7915692,381.0835556
232.1899414,155,155,32,47,589,2,490.784825,211.5240995,507.7758748,381.5446242
232.2199707,155,155,37,47,586,0,490.7630768,211.5704476,511.0065853,381.6686846
232.25,155,155,26,46,580,2,490.7630768,211.5704476,511.0065853,381.6686846
232.2800293,155,155,25,46,577,3,490.7160799,211.5297719,515.3292163,382.5252722
232.3099365,155,155,29,45,575,3,490.7580502,211.6738688,515.9171662,382.8111192
232.3399658,155,155,36,46,569,3,490.7580502,211.6738688,515.9171662,382.8111192
232.3699951,155,155,29,46,564,1,490.784825,211.5240995,515.7581311,382.962439
232.4000244,155,155,30,46,562,2,490.7158904,211.7039042,515.6621032,383.0751068
232.4300537,155,155,28,46,559,2,490.7630768,211.5704476,515.9851216,383.1052049
232.4599609,155,155,30,46,557,3,490.7158344,211.6351829,517.1254504,383.2891344
232.4899902,155,155,37,46,553,1,490.7857072,211.417894,518.9315935,383.22707
232.5200195,155,155,28,46,551,3,490.7857072,211.417894,518.9315935,383.22707
232.5500488,155,155,29,46,548,3,490.7451309,211.6216202,522.6384229,383.4321547
232.5799561,155,155,29,46,547,2,490.7456417,211.6736266,523.469058,383.541194
232.6099854,155,155,29,46,544,1,490.6975841,211.6870117,523.3975824,383.6397866
232.6500244,155,155,29,46,543,5,490.6973634,211.52806,522.7387557,383.6150177
232.6700439,155,155,27,46,542,2,490.6973634,211.52806,522.7387557,383.6150177
232.6999512,155,155,30,46,540,4,490.6973634,211.52806,522.7387557,383.6150177
232.7299805,155,155,29,47,539,1,490.6714426,211.6481209,521.5463895,383.6767154
232.7700195,155,155,36,46,538,1,490.6676248,211.6468695,522.1863354,383.6220549
232.8000488,155,155,24,46,536,1,490.7267816,211.7102131,523.4422392,383.8620213
232.8199463,155,155,28,46,536,2,490.7267816,211.7102131,523.4422392,383.8620213
232.8499756,155,155,30,46,536,0,490.6973634,211.52806,525.7892799,383.6722665
232.8900146,155,155,32,46,536,2,490.7120402,211.5292122,526.1385815,383.7073733
232.9200439,155,155,36,46,535,1,490.7120402,211.5292122,526.1385815,383.7073733
232.9499512,155,155,26,45,536,3,490.7120402,211.5292122,526.1385815,383.7073733
232.9799805,155,155,28,46,534,1,490.6969074,211.6333116,524.84903,383.6861427
233.0100098,155,155,30,46,535,1,490.7280126,211.7024162,523.9902227,383.8676286
233.0400391,155,155,23,46,531,2,490.7186602,211.5870031,523.7014555,383.8994021
233.0699463,155,155,26,46,535,2,490.6969074,211.6333116,523.9902227,383.8676286
233.0999756,155,155,24,46,534,3,490.7365274,211.5358291,524.84903,383.6861427
233.1300049,155,155,26,45,535,3,490.7644395,211.4642863,526.0241835,383.9042056
233.1600342,155,155,30,46,531,3,490.7342571,211.5457408,526.634316,383.7652195
233.1899414,155,155,35,46,533,4,490.7153935,211.4769195,526.634316,383.7652195
233.2199707,155,155,26,46,533,2,490.634067,211.698063,526.320639,383.8201157
233.25,155,155,25,46,532,3,490.7966838,211.4368782,525.8915744,384.0871092
233.2800293,155,155,27,46,534,2,490.7966838,211.4368782,525.8915744,384.0871092
233.3099365,155,155,31,48,533,4,490.8148359,211.4542468,525.0559063,383.8675161
233.3399658,155,155,38,46,536,8,490.7960823,211.5421721,524.644473,383.8258698
233.3699951,155,155,27,46,533,4,490.8447088,211.530131,525.0452652,383.8104878
233.4000244,155,155,27,45,533,2,490.7962702,211.6102819,525.858783,384.0416368
233.4300537,155,155,28,45,534,1,490.7962702,211.6102819,525.858783,384.0416368
233.4599609,155,155,30,46,533,3,490.7834235,211.5432622,526.7721576,383.8738987
233.4899902,155,155,28,46,536,1,490.7781475,211.5933525,526.8609733,383.7942744
233.5200195,155,155,26,46,531,4,490.7781475,211.5933525,526.8609733,383.7942744
233.5500488,155,155,26,46,534,2,490.7781475,211.5933525,526.8609733,383.7942744
233.5799561,155,155,27,46,533,2,490.7933164,211.4891982,526.1240281,384.0439449
233.6099854,155,155,36,48,533,3,490.752297,211.612401,525.5216449,384.031412
233.6400146,155,155,27,45,533,3,490.7786839,211.6453649,525.3084016,383.9709769
233.6700439,155,155,30,46,534,0,490.7960823,211.5421721,525.6740845,384.0691622
233.6999512,155,155,28,46,535,1,490.7526561,211.6081718,526.1240281,384.0439449
233.7299805,155,155,30,46,533,2,490.8626636,211.5472051,526.5499679,383.8897812
233.7600098,155,155,36,46,534,3,490.7528938,211.5042074,526.7721576,383.8738987
233.7900391,155,155,26,46,534,1,490.8368442,211.4071565,526.8354469,383.8055889
233.8199463,155,155,29,46,535,2,490.7781475,211.5933525,526.5121933,383.9332182
233.8499756,155,155,30,46,534,2,490.7271294,211.640084,526.0552699,384.0172623
233.8800049,155,155,36,46,534,4,490.7277346,211.5348145,525.738052,384.1370686
233.9100342,155,155,27,46,534,3,490.7277346,211.5348145,525.738052,384.1370686
233.9399414,155,155,30,48,535,1,490.7668556,211.6108965,525.6392115,384.1736799
233.9699707,155,155,30,46,534,1,490.6839991,211.6021177,525.738052,384.1370686
234,155,155,31,46,537,1,490.7092159,211.6912483,526.1343809,383.9758312
234.0300293,155,155,36,45,535,2,490.7092159,211.6912483,526.1343809,383.9758312
234.0599365,155,155,26,46,536,0,490.7499306,211.5562438,526.6267281,383.9681627
234.0899658,155,155,28,46,535,3,490.7503895,211.5390923,526.5687879,383.9117232
234.1199951,155,155,30,47,536,2,490.6838687,211.7738342,526.3831116,383.9979296
234.1500244,155,155,32,46,535,2,490.6560704,211.8623289,526.2126512,384.0095403
234.1800537,155,155,29,46,533,1,490.6560704,211.8623289,526.2126512,384.0095403
234.2099609,155,155,26,46,535,2,490.7271294,211.640084,525.7882247,384.1334524
234.2399902,155,155,28,46,535,0,490.7092159,211.6912483,525.7634886,384.1259917
234.2700195,155,155,31,46,534,3,490.7496801,211.4875509,525.9744225,383.9953408
234.3000488,155,155,39,46,535,1,490.6839991,211.6021177,526.2126512,384.0095403
234.3299561,155,155,29,46,536,3,490.6658045,211.7571703,526.5687879,383.9117232
234.3599854,155,155,28,46,537,2,490.6617184,211.6512138,526.6426893,383.9126206
234.3900146,155,155,29,45,536,3,490.7459329,211.6245316,526.5687879,383.9117232
234.4200439,155,155,32,46,533,0,490.7767646,211.522185,526.3841522,384.0376467
234.4499512,155,155,39,46,537,3,490.8044569,211.7482765,526.3384812,384.1106387
234.4799805,155,155,27,46,537,2,490.7767282,211.7836534,526.1211245,384.1837626
234.5100098,155,155,25,46,536,3,490.7767282,211.7836534,526.1211245,384.1837626
234.5400391,155,155,28,48,539,2,490.8265126,211.6660981,526.1809027,384.1182616
234.5699463,155,155,24,46,536,1,490.8300447,211.5086666,526.1809027,384.1182616
234.5999756,155,155,30,47,537,0,490.8296068,211.6821984,526.3614974,384.1222998
234.6400146,155,155,27,46,537,2,490.87806,211.6020047,526.6950783,384.0130174
234.6700439,155,155,27,46,537,4,490.8300112,211.6656162,526.729343,384.1242132
234.6999512,155,155,29,46,536,3,490.8520251,211.4613593,526.7690717,384.013963
234.7199707,155,155,37,46,535,3,490.822118,211.6495538,526.3851548,384.1078665
234.7600098,155,155,27,46,538,0,490.822118,211.6495538,526.3851548,384.1078665
234.7900391,155,155,29,46,535,3,490.8114852,211.6652504,526.1809027,384.1182616
234.8099365,155,155,27,46,536,1,490.862007,211.599642,526.1809027,384.1182616
234.8499756,155,155,28,47,536,3,490.862007,211.599642,526.1809027,384.1182616
234.8800049,155,155,35,46,536,0,490.7649847,211.6788767,526.3384812,384.1106387
234.9100342,155,155,28,46,535,3,490.9011332,211.6071333,526.3614974,384.1222998
234.9399414,155,155,28,46,536,2,490.8119787,211.5598669,526.729343,384.1242132
234.9699707,155,155,30,46,539,1,490.7680073,211.7312319,526.7105762,383.9576138
235,155,155,31,45,536,2,490.8485147,211.5141788,526.7105762,383.9576138
235.0300293,155,155,27,47,535,4,490.8125081,211.6119084,526.4870199,384.1533513
235.0599365,0,0,35,46,535,2,490.764421,211.4978073,526.2319225,383.9278805
235.0799561,0,0,27,47,538,3,490.764421,211.4978073,526.2319225,383.9278805
235.1099854,0,0,27,46,532,3,490.7639731,211.6711639,525.9936208,383.9136806
